country_code,country_name,region,official_name,informal_title,legal_responsibility,phone,email,website,address,extra_contact_details,source_page_url,source_iframe_url,last_verified,notes
ES,Spain,Canary Islands,Dirección General de Ordenación y Promoción Turística - Gobierno de Canarias,Directorate General for Tourism Development and Promotion (Autonomous Community of Canary Islands),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 928 45 58 19,amedpen@gobiernodecanarias.org,https://www.gobiernodecanarias.org/turic/,C/ León y Castillo 200. Edificio Servicios Mútltiples III. 5ª Planta.; 35071 Las Palmas de Gran Canaria,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Cantabria,Autoridad regional en la Comunidad Autónoma de Cantabria a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte. Dirección General de Transportes y Comunicaciones,Regional authority in the Autonomous Community of Cantabria for the purpose of cooperation in the field of consumer protection and in the field of transport. Directorate-General for Transport and Communications,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 942367412,ttesycom@cantabria.es,http://www.cantabria.es/web/direccion-general-transportes-y-comunicaciones/inicio,"C/ Cádiz, nº 2, 1º; 39002 Santander",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Cantabria,"Dirección General de Turismo. Consejería de Cultura, Turismo y Deporte",Competent authority for the recognition of professional qualifications of tourist guides (Autonomous Community of Cantabria),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 942 20 82 94,garcia_cm@cantabria.es,https://www.cantabria.es/web/consejeria-de-innovacion-industria-turismo-y-comercio,"C/ Albert Einstein, 4; 39011 Santander",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Cantabria,Gobierno de Cantabria. Dirección General de Comercio y Consumo,Regional competent authority for consumer services (autonomous community of Cantabria),"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 942 20 76 75,dgcomercioconsumo@cantabria.es,http://www.dgicc.cantabria.es/web/direccion-general-industria/inicio_consumo,"Albert Einstein, 2 (PCTCAN); 39011 S Santander",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Castile and Leon,Autoridad regional competente a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte de la Junta de Castilla y León. Dirección General de Transportes,Regional competent authority for Consumer Protection Cooperation in the field of transport (Junta de Castilla y León),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 983419479,area.dg.transportes@jcyl.es,https://www.jcyl.es/web/jcyl/Portada/es/Plantilla100Directorio/1248366924958/1279887997704/1284182451806/DirectorioPadre,"C/ Rigoberto Cortejoso, 14. Planta 1ª Despacho 166. Edificio de Medio Ambiente; 47014 Valladolid",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Castile and Leon,Junta de Castilla y León. Dirección General de Comercio y Consumo.,Council of Castilla y León. Directorate General for Trade and Consumer Affairs,"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/58/EC on privacy and electronic communications, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 983 324 392,comercioyconsumo@jcyl.es,https://consumo.jcyl.es,"C/ Jacinto Benavente, 2.; 47195 Arroyo de la Encomienda (Valladolid)",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Castile and Leon,"Servicio de Empresas y Actividades Turísticas - Dirección General de Turismo - Consejería de Cultura, Turismo y Deporte - Junta de Castilla y León",Authority responsible for Tourism companies and activities (autonomous community of Castile and Leon),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 983411910,antsante@jcyl.es,http://www.jcyl.es,"Paseo de Filipinos,1- Planta 3; 47007 Valladolid",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Castile-La Mancha,"Direccion General de Turismo, Comercio y Artesanía (Castilla-La Mancha)","Competent authority for travel agencies, tour operators, tourist guides (autonomous community of Castile-La Mancha)","Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 925267996,dgturismo-artesania@jccm.es,http://www.castillalamancha.es,"Avenida Irlanda, número 14; 45071 Toledo",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Castile-La Mancha,Dirección General de Agenda 2030 y Consumo (Comunidad Autónoma de Castilla-La Mancha),Regional competent authority for consumer services (autonomous community of Castile-La Mancha),"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 925267800,dg2030yconsumo@jccm.es,http://www.jccm.es,"C/ Río Estenilla, s/n; 45071 Toledo",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Castile-La Mancha,Dirección General de Transportes y Movilidad. Junta de Comunidades de Castilla La Mancha,Regional competent authority for transport (autonomous community of Castile-La Mancha),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 925267866,dgtransportes.fomento@jccm.es,http://www.castillalamancha.es,Paseo Cristo de la Vega s/n; 45071 Toledo,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Catalonia,Autoridad regional en la Generalitat de Cataluña a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte. Dirección General de Transportes y Movilidad,Regional competent authority for Consumer Protection Cooperation (CPC) in the area of transport - Directorate General of Transport and Mobility (autonomous community of Catalonia),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 93 495 80 76,transporte@gencat.cat,http://www.territori.gencat.cat,"Avda./ Josep Tarradellas, 2-6, 5ª planta; 08029 Barcelona",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Catalonia,Generalitat de Catalunya. Inspecció de Consum de l'Agència Catalana de Consum (autoritat per CPC),Regional competent authority for Consumer Protection Cooperation (CPC) - Consumer Inspection of the Catalan Consumer Agency (autonomous community of Catalonia),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 935516666,inspeccioimi.consum@gencat.cat,http://www.consum.cat,"Calle Foc, 57; 08038 Barcelona",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Ceuta (autonomous city),"Ciudad Autónoma de Ceuta. Consejería de Sanidad, Servicios Sociales e Igualdad. Servicio de Consumo","Autonomous City of Ceuta. Ministry of Health, Social Services and Equality. Consumer Service","Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport, Regulation (EU) No 524/2013 on consumer ODR",+34 956515604,serviciossociales@ceuta.es,,Pza de la Constitución Acceso 1 A; 51001 Ceuta,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Extremadura,Autoridad competente regional del Gobierno de Extremadura a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte. Dirección General de Transportes,Regional competent authority for Consumer Protection Cooperation in the field of transport. Directorate-General for Transport (Extremadura),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 924 33 23 15,transporte@juntaex.es,,Avda. de las Comunidades s/n.; 06800 Mérida (Badajoz),,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Extremadura,Autoridad regional de la Junta de Extremadura para Cooperación en Protección de Consumidores en el ámbito del turismo. Dirección General de Turismo,Regional authority in the Regional Government of Extremadura for the purpose of cooperation in the field of consumer protection in the field of tourism. Directorate-General for Tourism,"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 91 585 15 10,consumo@juntaex.es,http://www.juntaex.es/web/,Avda de las Comunidades s/n; 06800 Mérida,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Extremadura,Instituto de Consumo de Extremadura (INCOEX),Competent authority for consumer protection (Extremadura),"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 924004700,controlmercadoincoex@salud-juntaex.es,https://saludextremadura.ses.es/incoex/,"Calle Adriano, 4, 1ª planta; 06800 Mérida",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Foral Community of Navarre,Autoridad competente regional en el Gobierno de Navarra a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte. Dirección General de Obras Públicas e Infraestructuras,Regional authority in the Government of Navarra for the purpose of cooperation in the field of consumer protection in the field of transport. Directorate-General for Public Works and Infrastructure,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 848 42 74 16,obras.publicas@navarra.es,http://www.cfnavarra.es/obraspublicas/,"C/ Alhóndiga,1, 2ª planta.; 31002 Pamplona",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Foral Community of Navarre,Gobierno de Navarra. Dirección de Servicio de Consumo y Arbitraje (Kontsumo eta Arbitraje Zerbitzuko Zuzendari),Government of Navarre. Consumer and Arbitration Service Directorate,"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 848427739,infoconsumo@navarra.es,http://www.navarra.es/home_es/Temas/Consumo/,"Amaya, 2A; 31002 Pamplona",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Foral Community of Navarre,Gobierno de Navarra. Dirección del Servicio de Ordenación y Fomento del Turismo y del Comercio,Government of Navarre - Directorate of the Tourism and Trade Planning and Development Service,"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 848 42 77 55,manuel.bermejo.garde@navarra.es,https://www.turismo.navarra.es/esp/profesionales/directorio-sector-turistico/directorio-administracion/DireccionGeneralTurismo.htm,C/Navarrería 39; 31001 Pamplona-Iruña,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Galicia,Xunta de Galicia. Agencia de Turismo de Galicia,"Regional competent authority for the promotion, management and services in the area of tourism (Autonomous Community of Galicia)","Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 981 546 351,secretaria.turismo@xunta.es,http://turismo.xunta.es/,Carretera Santiago - Noia km 3. A Barcia; 15897 Santiago de Compostela- A Coruña,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Galicia,Xunta de Galicia. Dirección General de Movilidad.,Autonomous Community of Galicia. Directorate General for Mobility.,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 981 544581,mobilidade.cim@xunta.gal,https://infraestruturasemobilidade.xunta.gal/mobilidade,"Edificio Administrativo San Caetano, s/n; 15707 Santiago de Compostela",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Galicia,Xunta de Galicia. Instituto Gallego del Consumo y de la Competencia (IGCC),Government of Galicia. IGCC (Galician Institute for Consumer Affairs and Competition),"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 981 545 389,igc.produtos@xunta.gal,https://consumo.xunta.gal/es,Avda. Gonzalo Torrente Ballester 1-5 bajo; 15707 Santiago de Compostela,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,La Rioja,Autoridad Competente en la Comunidad Autónoma de la Rioja a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte. Dirección General de Obras Públicas y Transportes,Competent Authority for the purposes of Cooperation in Consumer Protection in the field of transport. Directorate-General for Public Works and Transport (Autonomous Community of La Rioja),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 941 29 12 89,servicio.transportes@larioja.org,https://web.larioja.org/,"C/ Marqués de Murrieta,76; 26071 Logroño",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,La Rioja,"Gobierno de la Rioja. Dirección General de Salud Pública, Consumo y Cuidados","Government of La Rioja - Directorate-General for Public Health, Consumer Affairs and Care","Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 941291200,consumo.control@larioja.org,https://www.larioja.org/direcciones-utiles/es?id_str=1&id_ele=510&id_opt=0,"C/ Vara de Rey, 8; 26001 Logroño",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,La Rioja,Gobierno de la Rioja. Dirección General de Turismo.,Government of La Rioja. Directorate General for Tourism,"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 941291100,dg.turismo@larioja.org,http://www.larioja.org/,Avda Zaragoza 21.; 26071 Logroño,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Madrid,Autoridad regional en la Comunidad Autónoma de Madrid a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte. Dirección General de Transportes y Movilidad,Regional competent authority for consumer protection cooperation in area of transport - General Directorate of Transport and Mobility (autonomous community of Madrid),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 91 580 29 05,transportes.dgt@madrid.org,,"C/ Orense, 60; 28020 Madrid",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Madrid,Comunidad Autónoma de Madrid. Dirección General de Turismo,General Directorate of Commerce and Consumption (autonomous community of Madrid),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 917206700,destinos.turisticos@madrid.org,https://www.esmadrid.com/mcb/sede-servicio/direccion-general-de-turismo/,C/ Alcalá 26 1ª (entrada por Cedaceros 1); 28014 Madrid,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
